epoch,cpu_seconds,rss_bytes,accepted
1785606045.646,0.21000000000000002,199155712.0,761.0
1785606045.975,0.36,199417856.0,1764.0
1785606046.308,0.53,199417856.0,2757.0
1785606046.641,0.6900000000000001,199606272.0,3745.0
1785606046.976,0.8500000000000001,199606272.0,4640.0
1785606047.315,1.01,201744384.0,5546.0
1785606047.651,1.08,201875456.0,6000.0
1785606047.681,1.08,201875456.0,6000.0
