epoch,cpu_seconds,rss_bytes,accepted
1785606060.682,0.21000000000000002,195432448.0,770.0
1785606061.015,0.38,202276864.0,1751.0
1785606061.348,0.55,202584064.0,2690.0
1785606061.691,0.61,202715136.0,3000.0
1785606061.744,0.61,202715136.0,3000.0
