epoch,cpu_seconds,rss_bytes,accepted
1785605939.287,0.2,198848512.0,779.0
1785605939.614,0.35000000000000003,199299072.0,1800.0
1785605939.943,0.5,199430144.0,2844.0
1785605940.278,0.65,199692288.0,3846.0
1785605940.613,0.81,201830400.0,4851.0
1785605940.948,0.97,201830400.0,5920.0
1785605941.288,0.98,201830400.0,6000.0
1785605941.349,0.98,201830400.0,6000.0
