epoch,cpu_seconds,rss_bytes,accepted
1785605983.999,0.19,197410816.0,828.0
1785605984.329,0.35000000000000003,202399744.0,1831.0
1785605984.660,0.51,202399744.0,2896.0
1785605984.987,0.65,202530816.0,3900.0
1785605985.325,0.81,202530816.0,4951.0
1785605985.667,0.97,202530816.0,6000.0
1785605985.697,0.97,202530816.0,6000.0
