epoch,cpu_seconds,rss_bytes,accepted
1785605952.752,0.19,196145152.0,792.0
1785605953.086,0.35,198373376.0,1803.0
1785605953.411,0.5,201281536.0,2827.0
1785605953.747,0.53,201543680.0,3000.0
1785605953.798,0.53,201543680.0,3000.0
