epoch,cpu_seconds,rss_bytes,accepted
1785606012.297,0.2,199340032.0,787.0
1785606012.627,0.36000000000000004,200445952.0,1800.0
1785606012.965,0.52,202674176.0,2826.0
1785606013.309,0.55,202674176.0,3000.0
1785606013.358,0.55,202674176.0,3000.0
