epoch,cpu_seconds,rss_bytes,accepted
1785605998.844,0.2,201031680.0,810.0
1785605999.172,0.35000000000000003,201809920.0,1834.0
1785605999.505,0.51,202121216.0,2903.0
1785605999.836,0.66,202252288.0,3947.0
1785606000.173,0.8200000000000001,202252288.0,4973.0
1785606000.513,0.96,202252288.0,6000.0
1785606000.546,0.96,202252288.0,6000.0
