epoch,cpu_seconds,rss_bytes,accepted
1785605954.448,0.19,195907584.0,843.0
1785605954.769,0.35000000000000003,200671232.0,1819.0
1785605955.096,0.5,200671232.0,2880.0
1785605955.424,0.65,200802304.0,3891.0
1785605955.753,0.79,200802304.0,4904.0
1785605956.090,0.95,200802304.0,5986.0
1785605956.131,0.95,200802304.0,6000.0
