epoch,cpu_seconds,rss_bytes,accepted
1785605997.174,0.19,194670592.0,799.0
1785605997.500,0.35000000000000003,201330688.0,1824.0
1785605997.825,0.51,201330688.0,2843.0
1785605998.156,0.54,201330688.0,3000.0
1785605998.203,0.54,201330688.0,3000.0
