epoch,cpu_seconds,rss_bytes,accepted
1785606027.960,0.2,199512064.0,759.0
1785606028.289,0.36000000000000004,199774208.0,1793.0
1785606028.624,0.51,200036352.0,2788.0
1785606028.967,0.55,202186752.0,3000.0
1785606029.019,0.55,202186752.0,3000.0
