epoch,cpu_seconds,rss_bytes,accepted
1785605982.343,0.21000000000000002,195751936.0,804.0
1785605982.663,0.37,200400896.0,1800.0
1785605982.998,0.52,200531968.0,2820.0
1785605983.337,0.55,200531968.0,3000.0
1785605983.378,0.55,200531968.0,3000.0
