epoch,cpu_seconds,rss_bytes,accepted
1785606029.685,0.2,198684672.0,788.0
1785606030.015,0.37,203251712.0,1800.0
1785606030.347,0.53,203382784.0,2797.0
1785606030.675,0.7000000000000001,203513856.0,3774.0
1785606031.012,0.87,203644928.0,4800.0
1785606031.351,1.03,203776000.0,5831.0
1785606031.684,1.06,203776000.0,6000.0
1785606031.747,1.06,203776000.0,6000.0
