epoch,cpu_seconds,rss_bytes,accepted
1785605930.579,0.19,197697536.0,800.0
1785605930.909,0.35000000000000003,200179712.0,1800.0
1785605931.237,0.38,200179712.0,2000.0
1785605931.268,0.38,200179712.0,2000.0
