epoch,cpu_seconds,rss_bytes,accepted
1785606043.924,0.21000000000000002,199487488.0,776.0
1785606044.258,0.38,200011776.0,1796.0
1785606044.592,0.54,200454144.0,2807.0
1785606044.934,0.5700000000000001,200454144.0,3000.0
1785606044.989,0.5800000000000001,200454144.0,3000.0
