epoch,cpu_seconds,rss_bytes,accepted
1785605967.514,0.19,200515584.0,807.0
1785605967.845,0.34,200704000.0,1832.0
1785605968.179,0.5,203063296.0,2894.0
1785605968.510,0.51,203063296.0,3000.0
1785605968.559,0.52,203063296.0,3000.0
